game,checkpoint,agent,agent1_rew,agent2_rew,agent3_rew,agent4_rew,vs_random,agent_random
entombed_competitive_v2,2200000,first_0,2.9567567567567568,-2.9567567567567568,nan,nan,True,False
entombed_competitive_v2,2200000,second_0,-2.938888888888889,2.938888888888889,nan,nan,True,False
entombed_competitive_v2,2600000,first_0,1.5,-1.5,nan,nan,False,False
ice_hockey_v1,2600000,second_0,-3.0,3.0,nan,nan,True,False
entombed_competitive_v2,2600000,first_0,2.9740932642487046,-2.9740932642487046,nan,nan,True,False
entombed_competitive_v2,2600000,second_0,-2.9395604395604398,2.9395604395604398,nan,nan,True,False
entombed_competitive_v2,3000000,first_0,-0.6779661016949152,0.6779661016949152,nan,nan,False,False
entombed_competitive_v2,3000000,first_0,2.9842931937172774,-2.9842931937172774,nan,nan,True,False
entombed_competitive_v2,3000000,second_0,-2.8944444444444444,2.8944444444444444,nan,nan,True,False
entombed_competitive_v2,3400000,first_0,0.8615384615384616,-0.8615384615384616,nan,nan,False,False
entombed_competitive_v2,3400000,first_0,2.901098901098901,-2.901098901098901,nan,nan,True,False
entombed_competitive_v2,3400000,second_0,-2.8833333333333333,2.8833333333333333,nan,nan,True,False
entombed_competitive_v2,3800000,first_0,-0.9666666666666667,0.9666666666666667,nan,nan,False,False
entombed_competitive_v2,3800000,first_0,2.9411764705882355,-2.9411764705882355,nan,nan,True,False
ice_hockey_v1,3000000,first_0,-0.3333333333333333,0.3333333333333333,nan,nan,False,False
entombed_competitive_v2,3800000,second_0,-2.9281767955801103,2.9281767955801103,nan,nan,True,False
entombed_competitive_v2,4200000,first_0,-0.8333333333333334,0.8333333333333334,nan,nan,False,False
entombed_competitive_v2,4200000,first_0,2.8369565217391304,-2.8369565217391304,nan,nan,True,False
entombed_competitive_v2,4200000,second_0,-2.973404255319149,2.973404255319149,nan,nan,True,False
entombed_competitive_v2,4600000,first_0,-1.7966101694915255,1.7966101694915255,nan,nan,False,False
entombed_competitive_v2,4600000,first_0,2.9581151832460733,-2.9581151832460733,nan,nan,True,False
entombed_competitive_v2,4600000,second_0,-2.9617486338797816,2.9617486338797816,nan,nan,True,False
entombed_competitive_v2,5000000,first_0,-0.11290322580645161,0.11290322580645161,nan,nan,False,False
entombed_competitive_v2,5000000,first_0,2.9947368421052634,-2.9947368421052634,nan,nan,True,False
entombed_competitive_v2,5000000,second_0,-2.9510869565217392,2.9510869565217392,nan,nan,True,False
ice_hockey_v1,3000000,first_0,-0.7222222222222222,0.7222222222222222,nan,nan,True,False
entombed_competitive_v2,5400000,first_0,0.6666666666666666,-0.6666666666666666,nan,nan,False,False
entombed_competitive_v2,5400000,first_0,2.914438502673797,-2.914438502673797,nan,nan,True,False
entombed_competitive_v2,5400000,second_0,-2.9565217391304346,2.9565217391304346,nan,nan,True,False
entombed_competitive_v2,5800000,first_0,1.328358208955224,-1.328358208955224,nan,nan,False,False
entombed_competitive_v2,5800000,first_0,2.935828877005348,-2.935828877005348,nan,nan,True,False
entombed_competitive_v2,5800000,second_0,-2.9613259668508287,2.9613259668508287,nan,nan,True,False
entombed_competitive_v2,6200000,first_0,1.3,-1.3,nan,nan,False,False
entombed_competitive_v2,6200000,first_0,2.933333333333333,-2.933333333333333,nan,nan,True,False
entombed_competitive_v2,6200000,second_0,-2.903225806451613,2.903225806451613,nan,nan,True,False
entombed_competitive_v2,6600000,first_0,-0.6363636363636364,0.6363636363636364,nan,nan,False,False
ice_hockey_v1,3000000,second_0,1.0,-1.0,nan,nan,True,False
entombed_competitive_v2,6600000,first_0,2.9731182795698925,-2.9731182795698925,nan,nan,True,False
entombed_competitive_v2,6600000,second_0,-2.9450549450549453,2.9450549450549453,nan,nan,True,False
entombed_competitive_v2,7000000,first_0,-0.6274509803921569,0.6274509803921569,nan,nan,False,False
entombed_competitive_v2,7000000,first_0,2.9946236559139785,-2.9946236559139785,nan,nan,True,False
entombed_competitive_v2,7000000,second_0,-2.9408602150537635,2.9408602150537635,nan,nan,True,False
entombed_competitive_v2,7400000,first_0,-0.4727272727272727,0.4727272727272727,nan,nan,False,False
entombed_competitive_v2,7400000,first_0,2.9672131147540983,-2.9672131147540983,nan,nan,True,False
entombed_competitive_v2,7400000,second_0,-2.935483870967742,2.935483870967742,nan,nan,True,False
entombed_competitive_v2,7800000,first_0,-0.18518518518518517,0.18518518518518517,nan,nan,False,False
entombed_competitive_v2,7800000,first_0,2.994708994708995,-2.994708994708995,nan,nan,True,False
ice_hockey_v1,3400000,first_0,0.3333333333333333,-0.3333333333333333,nan,nan,False,False
entombed_competitive_v2,7800000,second_0,-2.924324324324324,2.924324324324324,nan,nan,True,False
entombed_competitive_v2,8200000,first_0,-0.9629629629629629,0.9629629629629629,nan,nan,False,False
entombed_competitive_v2,8200000,first_0,2.9835164835164836,-2.9835164835164836,nan,nan,True,False
entombed_competitive_v2,8200000,second_0,-2.9060773480662982,2.9060773480662982,nan,nan,True,False
entombed_competitive_v2,8600000,first_0,0.07407407407407407,-0.07407407407407407,nan,nan,False,False
entombed_competitive_v2,8600000,first_0,2.9895287958115184,-2.9895287958115184,nan,nan,True,False
entombed_competitive_v2,8600000,second_0,-2.9171270718232045,2.9171270718232045,nan,nan,True,False
entombed_competitive_v2,9000000,first_0,-0.8181818181818182,0.8181818181818182,nan,nan,False,False
entombed_competitive_v2,9000000,first_0,2.9891891891891893,-2.9891891891891893,nan,nan,True,False
entombed_competitive_v2,9000000,second_0,-2.938888888888889,2.938888888888889,nan,nan,True,False
ice_hockey_v1,3400000,first_0,-0.2777777777777778,0.2777777777777778,nan,nan,True,False
entombed_competitive_v2,9400000,first_0,-0.19642857142857142,0.19642857142857142,nan,nan,False,False
entombed_competitive_v2,9400000,first_0,2.962566844919786,-2.962566844919786,nan,nan,True,False
entombed_competitive_v2,9400000,second_0,-2.9130434782608696,2.9130434782608696,nan,nan,True,False
entombed_competitive_v2,9800000,first_0,-0.7037037037037037,0.7037037037037037,nan,nan,False,False
entombed_competitive_v2,9800000,first_0,2.9735449735449735,-2.9735449735449735,nan,nan,True,False
entombed_competitive_v2,9800000,second_0,-2.994708994708995,2.994708994708995,nan,nan,True,False
entombed_competitive_v2,10200000,first_0,0.9615384615384616,-0.9615384615384616,nan,nan,False,False
entombed_competitive_v2,10200000,first_0,2.9788359788359786,-2.9788359788359786,nan,nan,True,False
entombed_competitive_v2,10200000,second_0,-2.978494623655914,2.978494623655914,nan,nan,True,False
entombed_competitive_v2,10600000,first_0,-1.4528301886792452,1.4528301886792452,nan,nan,False,False
ice_hockey_v1,3400000,second_0,-0.8333333333333334,0.8333333333333334,nan,nan,True,False
entombed_competitive_v2,10600000,first_0,2.978021978021978,-2.978021978021978,nan,nan,True,False
entombed_competitive_v2,10600000,second_0,-3.0,3.0,nan,nan,True,False
entombed_competitive_v2,11000000,first_0,-0.6136363636363636,0.6136363636363636,nan,nan,False,False
entombed_competitive_v2,11000000,first_0,2.994565217391304,-2.994565217391304,nan,nan,True,False
entombed_competitive_v2,11000000,second_0,-2.978609625668449,2.978609625668449,nan,nan,True,False
entombed_competitive_v2,11400000,first_0,1.3617021276595744,-1.3617021276595744,nan,nan,False,False
entombed_competitive_v2,11400000,first_0,2.989247311827957,-2.989247311827957,nan,nan,True,False
entombed_competitive_v2,11400000,second_0,-3.0,3.0,nan,nan,True,False
entombed_competitive_v2,11800000,first_0,1.1454545454545455,-1.1454545454545455,nan,nan,False,False
entombed_competitive_v2,11800000,first_0,2.978021978021978,-2.978021978021978,nan,nan,True,False
ice_hockey_v1,3800000,first_0,0.8947368421052632,-0.8947368421052632,nan,nan,False,False
boxing_v1,2200000,first_0,9.206896551724139,-9.206896551724139,nan,nan,True,False
entombed_competitive_v2,11800000,second_0,-2.994871794871795,2.994871794871795,nan,nan,True,False
entombed_competitive_v2,12200000,first_0,-0.21621621621621623,0.21621621621621623,nan,nan,False,False
entombed_competitive_v2,12200000,first_0,2.9719101123595504,-2.9719101123595504,nan,nan,True,False
entombed_competitive_v2,12200000,second_0,-2.99468085106383,2.99468085106383,nan,nan,True,False
entombed_competitive_v2,12600000,first_0,0.0,0.0,nan,nan,False,False
entombed_competitive_v2,12600000,first_0,2.983695652173913,-2.983695652173913,nan,nan,True,False
entombed_competitive_v2,12600000,second_0,-2.9675675675675675,2.9675675675675675,nan,nan,True,False
entombed_competitive_v2,13000000,first_0,0.9722222222222222,-0.9722222222222222,nan,nan,False,False
entombed_competitive_v2,13000000,first_0,2.9945355191256833,-2.9945355191256833,nan,nan,True,False
entombed_competitive_v2,13000000,second_0,-2.9567567567567568,2.9567567567567568,nan,nan,True,False
ice_hockey_v1,3800000,first_0,0.6111111111111112,-0.6111111111111112,nan,nan,True,False
entombed_competitive_v2,13400000,first_0,1.0425531914893618,-1.0425531914893618,nan,nan,False,False
entombed_competitive_v2,13400000,first_0,2.9783783783783786,-2.9783783783783786,nan,nan,True,False
entombed_competitive_v2,13400000,second_0,-2.9611111111111112,2.9611111111111112,nan,nan,True,False
entombed_competitive_v2,13800000,first_0,0.47058823529411764,-0.47058823529411764,nan,nan,False,False
entombed_competitive_v2,13800000,first_0,2.9731182795698925,-2.9731182795698925,nan,nan,True,False
entombed_competitive_v2,13800000,second_0,-2.9668508287292816,2.9668508287292816,nan,nan,True,False
entombed_competitive_v2,14200000,first_0,0.0,0.0,nan,nan,False,False
entombed_competitive_v2,14200000,first_0,2.994764397905759,-2.994764397905759,nan,nan,True,False
entombed_competitive_v2,14200000,second_0,-2.9783783783783786,2.9783783783783786,nan,nan,True,False
entombed_competitive_v2,14600000,first_0,0.4782608695652174,-0.4782608695652174,nan,nan,False,False
ice_hockey_v1,3800000,second_0,-0.5,0.5,nan,nan,True,False
entombed_competitive_v2,14600000,first_0,2.9842105263157896,-2.9842105263157896,nan,nan,True,False
entombed_competitive_v2,14600000,second_0,-2.989130434782609,2.989130434782609,nan,nan,True,False
entombed_competitive_v2,15000000,first_0,-0.1388888888888889,0.1388888888888889,nan,nan,False,False
entombed_competitive_v2,15000000,first_0,2.983957219251337,-2.983957219251337,nan,nan,True,False
entombed_competitive_v2,15000000,second_0,-2.9675675675675675,2.9675675675675675,nan,nan,True,False
entombed_competitive_v2,15400000,first_0,0.05555555555555555,-0.05555555555555555,nan,nan,False,False
entombed_competitive_v2,15400000,first_0,3.0,-3.0,nan,nan,True,False
entombed_competitive_v2,15400000,second_0,-2.9565217391304346,2.9565217391304346,nan,nan,True,False
entombed_competitive_v2,15800000,first_0,0.05660377358490566,-0.05660377358490566,nan,nan,False,False
entombed_competitive_v2,15800000,first_0,2.989071038251366,-2.989071038251366,nan,nan,True,False
ice_hockey_v1,4200000,first_0,0.5555555555555556,-0.5555555555555556,nan,nan,False,False
entombed_competitive_v2,15800000,second_0,-2.9385474860335195,2.9385474860335195,nan,nan,True,False
entombed_competitive_v2,16200000,first_0,-0.43243243243243246,0.43243243243243246,nan,nan,False,False
entombed_competitive_v2,16200000,first_0,2.989010989010989,-2.989010989010989,nan,nan,True,False
entombed_competitive_v2,16200000,second_0,-2.932584269662921,2.932584269662921,nan,nan,True,False
entombed_competitive_v2,16600000,first_0,0.2972972972972973,-0.2972972972972973,nan,nan,False,False
entombed_competitive_v2,16600000,first_0,2.9889502762430937,-2.9889502762430937,nan,nan,True,False
entombed_competitive_v2,16600000,second_0,-2.967391304347826,2.967391304347826,nan,nan,True,False
entombed_competitive_v2,17000000,first_0,-1.0930232558139534,1.0930232558139534,nan,nan,False,False
entombed_competitive_v2,17000000,first_0,2.983695652173913,-2.983695652173913,nan,nan,True,False
entombed_competitive_v2,17000000,second_0,-2.9347826086956523,2.9347826086956523,nan,nan,True,False
ice_hockey_v1,4200000,first_0,0.2777777777777778,-0.2777777777777778,nan,nan,True,False
entombed_competitive_v2,17400000,first_0,-0.43478260869565216,0.43478260869565216,nan,nan,False,False
entombed_competitive_v2,17400000,first_0,2.9945355191256833,-2.9945355191256833,nan,nan,True,False
entombed_competitive_v2,17400000,second_0,-2.907608695652174,2.907608695652174,nan,nan,True,False
entombed_competitive_v2,17800000,first_0,-0.34146341463414637,0.34146341463414637,nan,nan,False,False
entombed_competitive_v2,17800000,first_0,2.9510869565217392,-2.9510869565217392,nan,nan,True,False
entombed_competitive_v2,17800000,second_0,-2.978021978021978,2.978021978021978,nan,nan,True,False
entombed_competitive_v2,18200000,first_0,0.5277777777777778,-0.5277777777777778,nan,nan,False,False
entombed_competitive_v2,18200000,first_0,2.924731182795699,-2.924731182795699,nan,nan,True,False
entombed_competitive_v2,18200000,second_0,-2.9447513812154695,2.9447513812154695,nan,nan,True,False
entombed_competitive_v2,18600000,first_0,-0.06060606060606061,0.06060606060606061,nan,nan,False,False
ice_hockey_v1,4200000,second_0,0.6111111111111112,-0.6111111111111112,nan,nan,True,False
entombed_competitive_v2,18600000,first_0,2.9567567567567568,-2.9567567567567568,nan,nan,True,False
entombed_competitive_v2,18600000,second_0,-2.978142076502732,2.978142076502732,nan,nan,True,False
entombed_competitive_v2,19000000,first_0,-0.275,0.275,nan,nan,False,False
entombed_competitive_v2,19000000,first_0,2.984126984126984,-2.984126984126984,nan,nan,True,False
entombed_competitive_v2,19000000,second_0,-2.984042553191489,2.984042553191489,nan,nan,True,False
entombed_competitive_v2,19400000,first_0,0.8157894736842105,-0.8157894736842105,nan,nan,False,False
entombed_competitive_v2,19400000,first_0,2.9945945945945946,-2.9945945945945946,nan,nan,True,False
entombed_competitive_v2,19400000,second_0,-2.983783783783784,2.983783783783784,nan,nan,True,False
entombed_competitive_v2,19800000,first_0,0.08108108108108109,-0.08108108108108109,nan,nan,False,False
entombed_competitive_v2,19800000,first_0,2.994708994708995,-2.994708994708995,nan,nan,True,False
ice_hockey_v1,4600000,first_0,-0.16666666666666666,0.16666666666666666,nan,nan,False,False
entombed_competitive_v2,19800000,second_0,-2.9497206703910615,2.9497206703910615,nan,nan,True,False
entombed_competitive_v2,200000,second_0,-0.0013280212483399733,0.0013280212483399733,nan,nan,True,True
entombed_cooperative_v2,200000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,200000,first_0,0.05194805194805195,0.05194805194805195,nan,nan,True,False
entombed_cooperative_v2,200000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,600000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,600000,first_0,0.21551724137931033,0.21551724137931033,nan,nan,True,False
entombed_cooperative_v2,600000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,1000000,first_0,3.7799043062200957,3.7799043062200957,nan,nan,False,False
entombed_cooperative_v2,1000000,first_0,0.12307692307692308,0.12307692307692308,nan,nan,True,False
ice_hockey_v1,4600000,first_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,1000000,second_0,0.0026109660574412533,0.0026109660574412533,nan,nan,True,False
entombed_cooperative_v2,1400000,first_0,3.2388663967611335,3.2388663967611335,nan,nan,False,False
entombed_cooperative_v2,1400000,first_0,0.004329004329004329,0.004329004329004329,nan,nan,True,False
entombed_cooperative_v2,1400000,second_0,2.162303664921466,2.162303664921466,nan,nan,True,False
entombed_cooperative_v2,1800000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,1800000,first_0,3.576388888888889,3.576388888888889,nan,nan,True,False
entombed_cooperative_v2,1800000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,2200000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,2200000,first_0,0.04519774011299435,0.04519774011299435,nan,nan,True,False
entombed_cooperative_v2,2200000,second_0,0.0,0.0,nan,nan,True,False
ice_hockey_v1,4600000,second_0,0.9444444444444444,-0.9444444444444444,nan,nan,True,False
entombed_cooperative_v2,2600000,first_0,3.9817351598173514,3.9817351598173514,nan,nan,False,False
entombed_cooperative_v2,2600000,first_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,2600000,second_0,2.076388888888889,2.076388888888889,nan,nan,True,False
entombed_cooperative_v2,3000000,first_0,3.966666666666667,3.966666666666667,nan,nan,False,False
entombed_cooperative_v2,3000000,first_0,0.09375,0.09375,nan,nan,True,False
entombed_cooperative_v2,3000000,second_0,2.143939393939394,2.143939393939394,nan,nan,True,False
entombed_cooperative_v2,3400000,first_0,3.943298969072165,3.943298969072165,nan,nan,False,False
entombed_cooperative_v2,3400000,first_0,0.009478672985781991,0.009478672985781991,nan,nan,True,False
entombed_cooperative_v2,3400000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,3800000,first_0,3.691588785046729,3.691588785046729,nan,nan,False,False
ice_hockey_v1,5000000,first_0,-0.3333333333333333,0.3333333333333333,nan,nan,False,False
entombed_cooperative_v2,3800000,first_0,2.7738095238095237,2.7738095238095237,nan,nan,True,False
entombed_cooperative_v2,3800000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,4200000,first_0,3.893805309734513,3.893805309734513,nan,nan,False,False
entombed_cooperative_v2,4200000,first_0,0.06521739130434782,0.06521739130434782,nan,nan,True,False
entombed_cooperative_v2,4200000,second_0,2.145985401459854,2.145985401459854,nan,nan,True,False
entombed_cooperative_v2,4600000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,4600000,first_0,0.08088235294117647,0.08088235294117647,nan,nan,True,False
entombed_cooperative_v2,4600000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,5000000,first_0,3.9038461538461537,3.9038461538461537,nan,nan,False,False
entombed_cooperative_v2,5000000,first_0,0.0379746835443038,0.0379746835443038,nan,nan,True,False
ice_hockey_v1,5000000,first_0,-0.8333333333333334,0.8333333333333334,nan,nan,True,False
boxing_v1,2200000,second_0,2.206896551724138,-2.206896551724138,nan,nan,True,False
entombed_cooperative_v2,5000000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,5400000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,5400000,first_0,0.05263157894736842,0.05263157894736842,nan,nan,True,False
entombed_cooperative_v2,5400000,second_0,2.116389548693587,2.116389548693587,nan,nan,True,False
entombed_cooperative_v2,5800000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,5800000,first_0,3.89922480620155,3.89922480620155,nan,nan,True,False
entombed_cooperative_v2,5800000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,6200000,first_0,3.853281853281853,3.853281853281853,nan,nan,False,False
entombed_cooperative_v2,6200000,first_0,0.06060606060606061,0.06060606060606061,nan,nan,True,False
entombed_cooperative_v2,6200000,second_0,0.0,0.0,nan,nan,True,False
ice_hockey_v1,5000000,second_0,0.8888888888888888,-0.8888888888888888,nan,nan,True,False
entombed_cooperative_v2,6600000,first_0,3.788679245283019,3.788679245283019,nan,nan,False,False
entombed_cooperative_v2,6600000,first_0,3.437956204379562,3.437956204379562,nan,nan,True,False
entombed_cooperative_v2,6600000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,7000000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,7000000,first_0,0.06349206349206349,0.06349206349206349,nan,nan,True,False
entombed_cooperative_v2,7000000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,7400000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,7400000,first_0,0.01744186046511628,0.01744186046511628,nan,nan,True,False
entombed_cooperative_v2,7400000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,7800000,first_0,0.0,0.0,nan,nan,False,False
ice_hockey_v1,5400000,first_0,0.3333333333333333,-0.3333333333333333,nan,nan,False,False
entombed_cooperative_v2,7800000,first_0,0.12878787878787878,0.12878787878787878,nan,nan,True,False
entombed_cooperative_v2,7800000,second_0,0.004629629629629629,0.004629629629629629,nan,nan,True,False
entombed_cooperative_v2,8200000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,8200000,first_0,0.11475409836065574,0.11475409836065574,nan,nan,True,False
entombed_cooperative_v2,8200000,second_0,2.117283950617284,2.117283950617284,nan,nan,True,False
entombed_cooperative_v2,8600000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,8600000,first_0,0.09090909090909091,0.09090909090909091,nan,nan,True,False
entombed_cooperative_v2,8600000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,9000000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,9000000,first_0,0.10236220472440945,0.10236220472440945,nan,nan,True,False
ice_hockey_v1,5400000,first_0,-0.05555555555555555,0.05555555555555555,nan,nan,True,False
entombed_cooperative_v2,9000000,second_0,2.1059782608695654,2.1059782608695654,nan,nan,True,False
entombed_cooperative_v2,9400000,first_0,4.0,4.0,nan,nan,False,False
entombed_cooperative_v2,9400000,first_0,0.03937007874015748,0.03937007874015748,nan,nan,True,False
entombed_cooperative_v2,9400000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,9800000,first_0,4.0,4.0,nan,nan,False,False
entombed_cooperative_v2,9800000,first_0,3.984251968503937,3.984251968503937,nan,nan,True,False
entombed_cooperative_v2,9800000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,10200000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,10200000,first_0,0.1951219512195122,0.1951219512195122,nan,nan,True,False
entombed_cooperative_v2,10200000,second_0,0.0,0.0,nan,nan,True,False
ice_hockey_v1,5400000,second_0,-0.3333333333333333,0.3333333333333333,nan,nan,True,False
entombed_cooperative_v2,10600000,first_0,4.0,4.0,nan,nan,False,False
entombed_cooperative_v2,10600000,first_0,3.9923664122137406,3.9923664122137406,nan,nan,True,False
entombed_cooperative_v2,10600000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,11000000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,11000000,first_0,0.046153846153846156,0.046153846153846156,nan,nan,True,False
entombed_cooperative_v2,11000000,second_0,2.053738317757009,2.053738317757009,nan,nan,True,False
entombed_cooperative_v2,11400000,first_0,4.0,4.0,nan,nan,False,False
entombed_cooperative_v2,11400000,first_0,0.030303030303030304,0.030303030303030304,nan,nan,True,False
entombed_cooperative_v2,11400000,second_0,2.0964467005076144,2.0964467005076144,nan,nan,True,False
entombed_cooperative_v2,11800000,first_0,0.0,0.0,nan,nan,False,False
ice_hockey_v1,5800000,first_0,-0.6666666666666666,0.6666666666666666,nan,nan,False,False
entombed_cooperative_v2,11800000,first_0,3.984375,3.984375,nan,nan,True,False
entombed_cooperative_v2,11800000,second_0,2.06282722513089,2.06282722513089,nan,nan,True,False
entombed_cooperative_v2,12200000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,12200000,first_0,0.031746031746031744,0.031746031746031744,nan,nan,True,False
entombed_cooperative_v2,12200000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,12600000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,12600000,first_0,3.888,3.888,nan,nan,True,False
entombed_cooperative_v2,12600000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,13000000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,13000000,first_0,3.9029850746268657,3.9029850746268657,nan,nan,True,False
ice_hockey_v1,5800000,first_0,0.05555555555555555,-0.05555555555555555,nan,nan,True,False
entombed_cooperative_v2,13000000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,13400000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,13400000,first_0,3.762962962962963,3.762962962962963,nan,nan,True,False
entombed_cooperative_v2,13400000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,13800000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,13800000,first_0,0.08450704225352113,0.08450704225352113,nan,nan,True,False
entombed_cooperative_v2,13800000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,14200000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,14200000,first_0,0.08527131782945736,0.08527131782945736,nan,nan,True,False
entombed_cooperative_v2,14200000,second_0,0.0,0.0,nan,nan,True,False
ice_hockey_v1,5800000,second_0,-1.3888888888888888,1.3888888888888888,nan,nan,True,False
entombed_cooperative_v2,14600000,first_0,3.985981308411215,3.985981308411215,nan,nan,False,False
entombed_cooperative_v2,14600000,first_0,0.03496503496503497,0.03496503496503497,nan,nan,True,False
entombed_cooperative_v2,14600000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,15000000,first_0,3.990049751243781,3.990049751243781,nan,nan,False,False
entombed_cooperative_v2,15000000,first_0,0.05161290322580645,0.05161290322580645,nan,nan,True,False
entombed_cooperative_v2,15000000,second_0,2.0411899313501145,2.0411899313501145,nan,nan,True,False
entombed_cooperative_v2,15400000,first_0,3.6097560975609757,3.6097560975609757,nan,nan,False,False
entombed_cooperative_v2,15400000,first_0,0.06329113924050633,0.06329113924050633,nan,nan,True,False
entombed_cooperative_v2,15400000,second_0,0.0028089887640449437,0.0028089887640449437,nan,nan,True,False
entombed_cooperative_v2,15800000,first_0,3.995260663507109,3.995260663507109,nan,nan,False,False
ice_hockey_v1,6200000,first_0,0.1111111111111111,-0.1111111111111111,nan,nan,False,False
entombed_cooperative_v2,15800000,first_0,0.06299212598425197,0.06299212598425197,nan,nan,True,False
entombed_cooperative_v2,15800000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,16200000,first_0,4.0,4.0,nan,nan,False,False
entombed_cooperative_v2,16200000,first_0,0.03787878787878788,0.03787878787878788,nan,nan,True,False
entombed_cooperative_v2,16200000,second_0,0.007334963325183374,0.007334963325183374,nan,nan,True,False
entombed_cooperative_v2,16600000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,16600000,first_0,3.8968253968253967,3.8968253968253967,nan,nan,True,False
entombed_cooperative_v2,16600000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,17000000,first_0,4.0,4.0,nan,nan,False,False
entombed_cooperative_v2,17000000,first_0,0.03546099290780142,0.03546099290780142,nan,nan,True,False
ice_hockey_v1,6200000,first_0,0.5555555555555556,-0.5555555555555556,nan,nan,True,False
entombed_cooperative_v2,17000000,second_0,2.0970873786407767,2.0970873786407767,nan,nan,True,False
entombed_cooperative_v2,17400000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,17400000,first_0,0.05442176870748299,0.05442176870748299,nan,nan,True,False
entombed_cooperative_v2,17400000,second_0,2.198170731707317,2.198170731707317,nan,nan,True,False
entombed_cooperative_v2,17800000,first_0,4.0,4.0,nan,nan,False,False
entombed_cooperative_v2,17800000,first_0,0.09090909090909091,0.09090909090909091,nan,nan,True,False
entombed_cooperative_v2,17800000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,18200000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,18200000,first_0,3.958677685950413,3.958677685950413,nan,nan,True,False
entombed_cooperative_v2,18200000,second_0,0.0,0.0,nan,nan,True,False
ice_hockey_v1,6200000,second_0,-1.7058823529411764,1.7058823529411764,nan,nan,True,False
boxing_v1,2600000,first_0,2.103448275862069,-2.103448275862069,nan,nan,False,False
boxing_v1,200000,first_0,2.5172413793103448,-2.5172413793103448,nan,nan,False,False
entombed_cooperative_v2,18600000,first_0,0.0,0.0,nan,nan,False,False
entombed_cooperative_v2,18600000,first_0,3.953488372093023,3.953488372093023,nan,nan,True,False
entombed_cooperative_v2,18600000,second_0,0.0,0.0,nan,nan,True,False
entombed_cooperative_v2,19000000,first_0,4.0,4.0,nan,nan,False,False
entombed_cooperative_v2,19000000,first_0,0.125,0.125,nan,nan,True,False
entombed_cooperative_v2,19000000,second_0,0.0,0.0,nan,nan,True,False
